Amount (USD),Date of Transaction,Person Involved,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Country_China,Country_India,Country_Russia,Country_Singapore,Country_South Africa,Country_Switzerland,Country_UAE,Country_UK,Country_USA,Transaction Type_Cryptocurrency,Transaction Type_Offshore Transfer,Transaction Type_Property Purchase,Transaction Type_Stocks Transfer,Industry_Casinos,Industry_Construction,Industry_Finance,Industry_Luxury Goods,Industry_Oil & Gas,Industry_Real Estate,Destination Country_China,Destination Country_India,Destination Country_Russia,Destination Country_Singapore,Destination Country_South Africa,Destination Country_Switzerland,Destination Country_UAE,Destination Country_UK,Destination Country_USA,Tax Haven Country_Cayman Islands,Tax Haven Country_Luxembourg,Tax Haven Country_Panama,Tax Haven Country_Singapore,Tax Haven Country_Switzerland,Person Involved_freq,Financial Institution_freq
0.5341892126157872,0.0010001000100032797,1557,True,1,0.7777777777777777,0.1111111111111111,193,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.6738689472056432
0.6734301193878337,0.0011001100110021866,5685,False,1,0.8888888888888888,0.1111111111111111,170,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0003592051957385762
0.14420593444812002,0.0012001200120010935,3831,False,0,0.4444444444444445,0.7777777777777777,101,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.16666666666666666,1.5718819365521826
0.5939108414206903,0.0013001300130000004,1579,False,0,0.5555555555555556,0.3333333333333333,186,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,-0.22414404214089628
0.7334704027558671,0.0014001400140060127,4780,False,1,0.0,0.5555555555555556,72,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5,2.020888431225452
0.7475316328048299,0.0015001500150049196,3205,True,0,0.2222222222222222,0.6666666666666666,125,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.16666666666666666,1.1228754418789129
0.7726720019795068,0.0016001600160038265,5240,True,0,0.5555555555555556,0.1111111111111111,236,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.16666666666666666,-1.3466602788240705
0.4326135243366114,0.0017001700170027334,3012,False,0,0.8888888888888888,0.6666666666666666,377,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.16666666666666666,0.2248624525323734
0.2959739886699589,0.0018001800180016403,807,False,0,0.4444444444444445,0.4444444444444444,445,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.16666666666666666,-0.8976537841508008
0.8619986661997859,0.0019001900190005472,5134,False,1,0.5555555555555556,0.5555555555555556,264,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.44864728947753113
0.8412335786473574,0.0020002000200065595,2144,False,0,0.3333333333333333,0.5555555555555556,344,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.2248624525323734
0.5329190829421628,0.0021002100210054664,3755,True,0,0.0,0.7777777777777777,312,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.6666666666666666,-1.5711635261607053
0.19249775500070462,0.0022002200220043733,6152,False,1,0.2222222222222222,0.2222222222222222,413,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.33333333333333337,0.0003592051957385762
0.51024662739177,0.00230023002300328,2817,False,0,0.7777777777777777,0.5555555555555556,434,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,0.44936569986900826
0.19873455095924927,0.002400240024002187,3440,False,0,1.0,0.1111111111111111,122,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.16666666666666666,-0.22414404214089628
0.8770961091899422,0.002500250025001094,624,False,0,0.3333333333333333,1.0,340,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.16666666666666666,0.0003592051957385762
0.17235873822708195,0.0026002600260071063,2626,False,1,0.1111111111111111,0.8888888888888888,208,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,1.5718819365521826
0.5989832646415916,0.002700270027006013,2932,False,1,0.5555555555555556,0.4444444444444444,249,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0003592051957385762
0.7490451093426509,0.00280028002800492,426,False,0,0.8888888888888888,0.7777777777777777,185,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,2.245391678562087
0.38485970102604344,0.002900290029003827,4858,False,0,0.8888888888888888,1.0,402,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.6738689472056432
0.2890901283323071,0.003000300030002734,5407,False,0,0.0,0.8888888888888888,311,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1.1228754418789129
0.6577522326092012,0.0031003100310016407,3342,False,1,0.1111111111111111,0.3333333333333333,438,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,-1.3466602788240705
0.857983900776606,0.003200320032007653,6100,False,0,0.8888888888888888,0.7777777777777777,16,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0003592051957385762
0.9725270020548459,0.00330033003300656,5767,False,1,0.7777777777777777,1.0,40,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.16666666666666666,-0.8976537841508008
0.46551406180813976,0.003400340034005467,6215,False,1,0.8888888888888888,0.8888888888888888,270,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.33333333333333337,0.2248624525323734
0.9815725481805807,0.0035003500350043737,5170,True,1,0.6666666666666665,1.0,206,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6666666666666666,-0.8976537841508008
0.8140026465162858,0.0036003600360032806,2539,False,0,0.3333333333333333,0.6666666666666666,323,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.16666666666666666,-0.44864728947753113
0.6514805407999568,0.0037003700370021875,1877,False,1,0.3333333333333333,0.6666666666666666,271,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,-1.5711635261607053
0.007150746792544458,0.0038003800380082,2679,False,0,0.0,0.8888888888888888,21,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.16666666666666666,-0.22414404214089628
0.11348994791668066,0.0039003900390071067,5331,False,0,0.1111111111111111,0.5555555555555556,111,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.16666666666666666,0.0003592051957385762
0.5699952134608874,0.004000400040006014,3710,False,0,0.4444444444444445,0.7777777777777777,218,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.6738689472056432
0.7487648754470656,0.0041004100410049205,1349,False,0,0.6666666666666665,0.2222222222222222,371,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16666666666666666,0.0003592051957385762
0.05654959612857445,0.004200420042003827,2137,False,0,1.0,0.1111111111111111,389,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.0003592051957385762
0.45191639867200833,0.004300430043002734,1072,False,0,0.4444444444444445,0.0,164,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.16666666666666666,0.2248624525323734
0.9376244733260836,0.0044004400440087466,5919,False,1,0.8888888888888888,0.6666666666666666,101,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.5718819365521826
0.11566543462276634,0.0045004500450076534,2667,False,1,0.5555555555555556,0.3333333333333333,473,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-1.7956667734973402
0.3435375258228494,0.00460046004600656,771,False,0,0.6666666666666665,1.0,407,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.16666666666666666,-0.22414404214089628
0.015001803113533411,0.004700470047005467,4489,False,1,0.2222222222222222,0.2222222222222222,102,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.2248624525323734
0.052204776087554104,0.004800480048004374,2698,False,1,0.0,0.0,468,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,-0.8976537841508008
0.2932574024150186,0.004900490049003281,926,False,0,0.7777777777777777,0.1111111111111111,208,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.5718819365521826
0.15812816287350998,0.005000500050009293,6248,False,0,0.3333333333333333,1.0,469,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.898372194542278
0.19132866102588744,0.0051005100510082,1379,False,1,1.0,0.2222222222222222,356,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.16666666666666666,-1.1221570314874356
0.18187645292380122,0.005200520052007107,2013,False,0,0.0,0.2222222222222222,433,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.16666666666666666,-1.1221570314874356
0.39499035088486195,0.005300530053006014,6069,False,0,0.8888888888888888,0.5555555555555556,89,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,-0.6731505368141659
0.6859790775793339,0.005400540054004921,5554,False,0,0.8888888888888888,0.7777777777777777,83,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.16666666666666666,2.020888431225452
0.8588583764163175,0.005500550055003828,5336,False,1,0.8888888888888888,0.0,268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,1.3473786892155477
0.26882247323609887,0.00560056005600984,3475,True,1,0.7777777777777777,1.0,459,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.2248624525323734
0.01120939136628511,0.005700570057008747,127,True,1,1.0,0.6666666666666666,222,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.33333333333333337,-2.0201700208339752
0.1610175394172826,0.005800580058007654,2043,False,1,0.3333333333333333,0.0,97,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.33333333333333337,0.44936569986900826
0.793739533533627,0.005900590059006561,698,False,0,0.0,0.2222222222222222,13,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.16666666666666666,-0.44864728947753113
0.31494146263283057,0.006000600060005468,2982,True,1,0.3333333333333333,0.6666666666666666,421,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.16666666666666666,0.44936569986900826
0.23134470531449672,0.0061006100610043745,5769,False,0,0.6666666666666665,1.0,354,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.33333333333333337,-1.5711635261607053
0.4343422074563076,0.006200620062010387,3754,False,0,1.0,1.0,52,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.16666666666666666,1.1228754418789129
0.5040155831291054,0.006300630063009294,4639,False,0,0.2222222222222222,0.5555555555555556,264,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.16666666666666666,-0.44864728947753113
0.4611893534219775,0.006400640064008201,3549,False,1,0.4444444444444445,0.4444444444444444,61,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.16666666666666666,-0.22414404214089628
0.8062654966166714,0.0065006500650071075,6239,False,0,0.1111111111111111,0.3333333333333333,218,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.16666666666666666,0.6738689472056432
0.37965209317765136,0.006600660066006014,6003,False,0,0.6666666666666665,0.0,97,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.33333333333333337,0.44936569986900826
0.4139088198906945,0.006700670067004921,509,False,0,0.6666666666666665,0.4444444444444444,89,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.16666666666666666,-0.6731505368141659
0.5896617470255301,0.006800680068010934,5945,False,0,0.3333333333333333,0.7777777777777777,435,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.33333333333333337,0.2248624525323734
0.4095257347055944,0.0069006900690098405,3451,True,0,0.8888888888888888,0.1111111111111111,361,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.16666666666666666,-0.44864728947753113
0.02988117630803231,0.007000700070008747,4758,False,0,0.0,1.0,52,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,1.1228754418789129
0.9434269416907203,0.007100710071007654,2284,True,1,0.2222222222222222,0.1111111111111111,187,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0003592051957385762
0.2125790831703307,0.007200720072006561,1761,False,1,0.6666666666666665,0.6666666666666666,292,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.33333333333333337,0.898372194542278
0.8682398871190155,0.007300730073005468,1788,False,0,0.2222222222222222,0.6666666666666666,56,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.16666666666666666,-0.44864728947753113
0.6738284965431953,0.00740074007401148,5983,True,1,0.0,0.3333333333333333,64,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.44936569986900826
0.6910373232692472,0.007500750075010387,1304,False,1,0.3333333333333333,0.1111111111111111,56,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.16666666666666666,-0.44864728947753113
0.30088099414470887,0.007600760076009294,3471,False,0,0.4444444444444445,0.1111111111111111,254,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1.5718819365521826
0.13495630145031437,0.007700770077008201,6184,False,0,0.4444444444444445,0.5555555555555556,298,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.33333333333333337,-0.22414404214089628
0.5580900053204143,0.007800780078007108,4316,False,0,0.5555555555555556,0.8888888888888888,42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.16666666666666666,1.1228754418789129
0.4875433212192276,0.007900790079006015,3335,False,0,0.8888888888888888,0.3333333333333333,370,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.16666666666666666,-0.22414404214089628
0.9965943895022492,0.008000800080012027,2224,False,0,0.8888888888888888,0.7777777777777777,153,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.33333333333333337,-0.44864728947753113
0.04523109279925121,0.008100810081010934,5778,False,1,0.6666666666666665,0.2222222222222222,141,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.16666666666666666,-1.7956667734973402
0.9818469753602163,0.008200820082009841,2879,False,0,0.5555555555555556,0.0,90,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,-0.6731505368141659
0.046407695194451294,0.008300830083008748,1243,False,0,0.7777777777777777,0.4444444444444444,109,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.5,-0.22414404214089628
0.31570100432188675,0.008400840084007655,5608,False,0,0.0,0.6666666666666666,246,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,-0.44864728947753113
0.7572873423785994,0.008500850085006562,4172,False,1,0.8888888888888888,0.6666666666666666,403,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,-0.22414404214089628
0.7111292059762413,0.008600860086012574,4571,False,0,1.0,0.1111111111111111,93,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.16666666666666666,-1.5711635261607053
0.7612170540078067,0.00870087008701148,2327,False,0,0.8888888888888888,0.6666666666666666,339,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,-1.3466602788240705
0.5190032044615804,0.008800880088010388,1009,False,1,0.1111111111111111,0.1111111111111111,312,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.33333333333333337,-1.5711635261607053
0.5595177647970808,0.008900890089009295,521,False,0,0.5555555555555556,0.7777777777777777,106,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.16666666666666666,-0.8976537841508008
0.12356269067116091,0.009000900090008201,1155,False,1,0.6666666666666665,1.0,367,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.16666666666666666,0.44936569986900826
0.8344794486264142,0.009100910091007108,5870,False,0,0.8888888888888888,0.0,485,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.16666666666666666,1.3473786892155477
0.5264393346281073,0.00920092009201312,4358,True,0,0.2222222222222222,1.0,181,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.16666666666666666,2.020888431225452
0.516228761929961,0.009300930093012028,5618,False,0,1.0,0.8888888888888888,204,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.33333333333333337,1.3473786892155477
0.05919056224585397,0.009400940094010934,6170,False,1,0.2222222222222222,0.2222222222222222,281,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.33333333333333337,1.3473786892155477
0.37693508673831316,0.009500950095009841,3261,False,0,0.5555555555555556,0.5555555555555556,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.5,0.0003592051957385762
0.4413858878671283,0.009600960096008748,2450,False,0,1.0,0.0,328,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,-0.44864728947753113
0.5286371528066935,0.009700970097007655,2419,False,1,0.3333333333333333,0.3333333333333333,377,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.16666666666666666,0.2248624525323734
0.778180900384222,0.009800980098013667,1524,True,0,0.3333333333333333,0.3333333333333333,437,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,-0.6731505368141659
0.2306329876822497,0.009900990099012574,903,False,0,0.5555555555555556,0.7777777777777777,209,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.16666666666666666,0.2248624525323734
0.7970923909155538,0.010001000100011481,1330,False,0,0.7777777777777777,0.7777777777777777,266,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.16666666666666666,-0.44864728947753113
0.7054964318581437,0.010101010101010388,2651,False,1,0.1111111111111111,1.0,156,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,2.245391678562087
0.746882158276256,0.010201020102009295,2494,False,0,0.4444444444444445,0.1111111111111111,206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,-0.8976537841508008
0.4424586915323723,0.010301030103008202,1546,False,0,0.7777777777777777,0.1111111111111111,309,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,-0.8976537841508008
